course_title,price,num_subscribers,level_52,level_All Levels,level_Beginner Level,level_Expert Level,level_Intermediate Level,subject_Business Finance,subject_Graphic Design,subject_Musical Instruments,subject_Web Development,num_subscribers_log,price_norm
create a responsive website with bootstrap 3,50,4076,False,False,False,False,True,False,False,False,True,8.313116702819253,0.25
lerning php by building website,185,567,False,True,False,False,False,False,False,False,True,6.342121418721152,0.925
learn php object oriented features with simple examples,20,1723,False,True,False,False,False,False,False,False,True,7.452402451223638,0.1
crash course learn to create a php mvc framework,50,1282,False,True,False,False,False,False,False,False,True,7.1569563646156364,0.25
json basics for beginners,45,2052,False,True,False,False,False,False,False,False,True,7.627057417018934,0.225
csscasts css libraries plugins tips tricks for developers,200,1874,False,True,False,False,False,False,False,False,True,7.536363938404511,1.0
complete guide to frontend web development and design,200,1119,False,False,True,False,False,False,False,False,True,7.02108396428914,1.0
build ajax web apps with laravel 52 bootstrap and jquery,100,1023,False,True,False,False,False,False,False,False,True,6.931471805599453,0.5
javascript for beginners,20,3697,False,True,False,False,False,False,False,False,True,8.21554741194707,0.1
mongoosejs essentials learn mongodb for nodejs,0,21682,False,False,True,False,False,False,False,False,True,9.984283822364217,0.0
regular expressions for beginners universal,100,1975,False,True,False,False,False,False,False,False,True,7.588829878307813,0.5
learn redis from scratch,40,553,False,False,False,False,True,False,False,False,True,6.317164686747284,0.2
wordpress plugin development deep dive discovery,40,2650,False,True,False,False,False,False,False,False,True,7.8826922062890254,0.2
learn ajax and jquery with php,20,2964,False,False,True,False,False,False,False,False,True,7.994632311431825,0.1
create a business website with wordpress,50,1624,False,True,False,False,False,False,False,False,True,7.393263094763838,0.25
desktopserver install wordpress locally work anywhere,65,1640,False,False,True,False,False,False,False,False,True,7.403061091090091,0.325
understand php arrays and http request in a better way,35,1627,False,True,False,False,False,False,False,False,True,7.395107546562485,0.17500000000000002
mastering css,95,1815,False,False,False,True,False,False,False,False,True,7.504391559161238,0.47500000000000003
the complete wordpress theme development guide,25,1011,False,False,True,False,False,False,False,False,True,6.919683849847411,0.125
the complete hmtl5 course go from beginner to advanced,95,2430,False,True,False,False,False,False,False,False,True,7.796057974316123,0.47500000000000003
learn jquery from scratch 2hour training,20,5318,False,False,True,False,False,False,False,False,True,8.579040594742317,0.1
how to create a wordpress website from scratch no coding,20,7018,False,True,False,False,False,False,False,False,True,8.856376036730422,0.1
learn php codeigniter framework with ajax and bootstrap,75,1634,False,True,False,False,False,False,False,False,True,7.399398083331354,0.375
the complete guide to javascript development,110,3590,False,True,False,False,False,False,False,False,True,8.186185994226083,0.55
basic html css and web design,30,4030,False,False,True,False,False,False,False,False,True,8.301769763117166,0.15
build professional wordpress website,145,4020,False,True,False,False,False,False,False,False,True,8.299285906897275,0.725
ultimate css3 course from beginners to professional,95,2635,False,True,False,False,False,False,False,False,True,7.877017895622398,0.47500000000000003
code grow rich earn more as an entrepreneur or developer,200,7211,False,True,False,False,False,False,False,False,True,8.883501584323207,1.0
learn by example reactjs,50,1496,False,False,True,False,False,False,False,False,True,7.311218384419629,0.25
reactjs quickly developing scalable web user interfaces,50,4447,False,False,False,False,True,False,False,False,True,8.400209835930418,0.25
javascript tricks and workarounds,100,1410,False,True,False,False,False,False,False,False,True,7.252053951852814,0.5
kids coding beginner html,20,6628,False,False,True,False,False,False,False,False,True,8.79920924224139,0.1
learn php from scratch,25,1908,False,False,True,False,False,False,False,False,True,7.554334823725748,0.125
php with pdo ultimate crash course,50,1248,False,True,False,False,False,False,False,False,True,7.130098510125578,0.25
javascript for beginners with live examples,195,4587,False,False,True,False,False,False,False,False,True,8.431199478249262,0.975
bootstrap 3 introduction create responsive websites fast,50,2351,False,True,False,False,False,False,False,False,True,7.763021309018518,0.25
laravel52 php framework jump start for beginners,20,3898,False,False,True,False,False,False,False,False,True,8.268475388982598,0.1
professional wordpress theme development for 2017,20,3185,False,True,False,False,False,False,False,False,True,8.066521490469993,0.1
learn laravel php framework building multi user seo blog app,100,557,False,True,False,False,False,False,False,False,True,6.324358962381311,0.5
javascript specialist,200,408,False,False,True,False,False,False,False,False,True,6.013715156042802,1.0
write php like a pro build a php mvc framework from scratch,70,1703,False,True,False,False,False,False,False,False,True,7.440733707389261,0.35000000000000003
javascript intro to learning javascript web programming,20,17554,False,False,True,False,False,False,False,False,True,9.773094088602532,0.1
crash course fundamentals of html css from scratch,20,7368,False,False,True,False,False,False,False,False,True,8.905037290767,0.1
laravel the complete guide with real world projects,200,676,False,True,False,False,False,False,False,False,True,6.517671272912275,1.0
vuejs v1 introduction to vuejs javascript framework,200,3632,False,False,True,False,False,False,False,False,True,8.197814032221203,1.0
html css essential steps to learn html css,145,10576,False,False,True,False,False,False,False,False,True,9.266437111328052,0.725
learn html 5 in 1 hour,100,11643,False,False,True,False,False,False,False,False,True,9.362546304865514,0.5
learn html5 css3 from scratch,20,13960,False,True,False,False,False,False,False,False,True,9.544023006988647,0.1
responsive web design made easy,195,5085,False,True,False,False,False,False,False,False,True,8.534246945982066,0.975
parse server from front end to full stack,200,1130,False,False,False,False,True,False,False,False,True,7.030857476116121,1.0
codeigniter how to use codeigniter that drives knowledge,150,14606,False,True,False,False,False,False,False,False,True,9.589256144850811,0.75
jquery for beginners create website animations easily,100,2971,False,True,False,False,False,False,False,False,True,7.99699040583765,0.5
how to build chat bots from beginner to intermediate,140,2814,False,True,False,False,False,False,False,False,True,7.942717540573791,0.7000000000000001
web development with bootstrap 16 instant themes included,40,1355,False,True,False,False,False,False,False,False,True,7.212294468500341,0.2
install a wordpress theme the correct way charge others,20,2335,False,True,False,False,False,False,False,False,True,7.756195343948118,0.1
coding for entrepreneurs basic,0,161029,False,False,True,False,False,False,False,False,True,11.989345962012042,0.0
the css and css3 crash course,150,2051,False,True,False,False,False,False,False,False,True,7.62657020629066,0.75
build a business or personal website using wordpress,200,1069,False,False,True,False,False,False,False,False,True,6.975413927455952,1.0
learn by example php for dynamic websites,50,1439,False,False,True,False,False,False,False,False,True,7.272398392570047,0.25
learn reactjs code like a facebook developer,20,1948,False,False,False,False,True,False,False,False,True,7.575071699507561,0.1
learn to build web apps using d3js,40,841,False,True,False,False,False,False,False,False,True,6.7357800142423265,0.2
how to create awesome website and ecommerce in 1 hour,20,937,False,True,False,False,False,False,False,False,True,6.843749949006225,0.1
joomla for beginners learn how to build a website with cms,95,583,False,False,True,False,False,False,False,False,True,6.369900982828227,0.47500000000000003
learning drupal 8,50,577,False,True,False,False,False,False,False,False,True,6.359573868672378,0.25
learn how to build a web application without coding,0,9364,False,False,True,False,False,False,False,False,True,9.144734614878189,0.0
rock solid wordpress security secure web development,0,5052,False,True,False,False,False,False,False,False,True,8.527737405291909,0.0
mastering javascript,95,694,False,False,False,True,False,False,False,False,True,6.543911845564792,0.47500000000000003
php laravel 5creating a crud application,45,511,False,True,False,False,False,False,False,False,True,6.238324625039508,0.225
xquery basics for beginners,40,937,False,True,False,False,False,False,False,False,True,6.843749949006225,0.2
php development with the laravel framework,50,1611,False,True,False,False,False,False,False,False,True,7.385230923066573,0.25
wordpress development themes and plugins complete guide,200,103,False,True,False,False,False,False,False,False,True,4.6443908991413725,1.0
basic javascript build 4 basic javascript projects,40,670,False,False,True,False,False,False,False,False,True,6.508769136971682,0.2
html and css for beginning web developers,100,1606,False,False,True,False,False,False,False,False,True,7.382124365737512,0.5
popular javascript frameworklearn the language of angular 2,200,260,False,False,True,False,False,False,False,False,True,5.564520407322694,1.0
the ultimate guide to the best wordpress plugins part 1,50,122,False,True,False,False,False,False,False,False,True,4.812184355372417,0.25
xslt basics for beginners,35,877,False,True,False,False,False,False,False,False,True,6.777646593635117,0.17500000000000002
the complete wordpress plugin development course 8 plugins,200,1215,False,True,False,False,False,False,False,False,True,7.103322062526113,1.0
json crash course for beginners,45,3323,False,False,True,False,False,False,False,False,True,8.10892415597534,0.225
you can create incredible websites with html css learn how,100,11892,False,True,False,False,False,False,False,False,True,9.383705270727246,0.5
javascript tricks how to create code projects from scratch,75,15106,False,True,False,False,False,False,False,False,True,9.622913491543725,0.375
the sass course learn sass for realworld websites,95,975,False,True,False,False,False,False,False,False,True,6.883462586413092,0.47500000000000003
web design how to create a website html css bootstrap,75,5263,False,False,True,False,False,False,False,False,True,8.568646473005153,0.375
master angular 4 by example build 7 awesome apps,195,596,False,True,False,False,False,False,False,False,True,6.391917113392602,0.975
create a custom responsive wordpress website for a client,95,7517,False,True,False,False,False,False,False,False,True,8.925055424124123,0.47500000000000003
mastering html5 programming the easier way,75,21653,False,True,False,False,False,False,False,False,True,9.982945473870844,0.375
how to launch your own website builder service,20,9028,False,False,True,False,False,False,False,False,True,9.10819689830748,0.1
getting started with html,40,7375,False,False,True,False,False,False,False,False,True,8.90598676523643,0.2
spring framework 4 java enterprise jee with angularjs,95,5177,False,True,False,False,False,False,False,False,True,8.552174160311482,0.47500000000000003
build a weather app with ajax using open weather map api,20,6548,False,True,False,False,False,False,False,False,True,8.787067645218054,0.1
essentials of javascript practice coding exercises tips,80,28125,False,False,True,False,False,False,False,False,True,10.244449694430193,0.4
learn and earn with html css,20,9349,False,True,False,False,False,False,False,False,True,9.143131622282732,0.1
get started creating websites everything you need provided,100,14260,False,False,True,False,False,False,False,False,True,9.565283817736766,0.5
javascript in action javascript projects,150,7720,False,False,True,False,False,False,False,False,True,8.951699168308815,0.75
modern web development with laravel 52 php framework,120,2142,False,True,False,False,False,False,False,False,True,7.669961995473577,0.6
programming for entrepreneurs javascript,200,12873,False,False,True,False,False,False,False,False,True,9.462965052612562,1.0
create a website from scratch using html css step by step,75,12882,False,False,True,False,False,False,False,False,True,9.463663891791525,0.375
complete ajax course learn ajax techniques using bootstrap,195,12368,False,True,False,False,False,False,False,False,True,9.42294862137501,0.975
learn jquery by example course,170,8625,False,False,True,False,False,False,False,False,True,9.062536177207788,0.85
bootstrap 4 theme development masterclass,150,2641,False,True,False,False,False,False,False,False,True,7.879291485082271,0.75
wordpress theme development for beginners,20,1052,False,True,False,False,False,False,False,False,True,6.959398512133975,0.1
web design creating websites from scratch,75,13920,False,False,True,False,False,False,False,False,True,9.541153770388567,0.375
html learning the basics intro to html website coding,20,7416,False,False,True,False,False,False,False,False,True,8.911529941736559,0.1
learn how to use javascript components with php and symfony,90,1822,False,True,False,False,False,False,False,False,True,7.508238774678663,0.45
so you think you know javascript,50,1010,False,True,False,False,False,False,False,False,True,6.918695219020472,0.25
learn nodejs by building udemy stripe mailchimp wistia,110,1425,False,True,False,False,False,False,False,False,True,7.262628600974241,0.55
learn jquery an indepth course for beginners,50,7014,False,True,False,False,False,False,False,False,True,8.855805992536562,0.25
javascript for beginning web developers,75,7785,False,False,True,False,False,False,False,False,True,8.960082528170402,0.375
jquery create overlay popups from scratch using jquery,50,4407,False,True,False,False,False,False,False,False,True,8.391176350832751,0.25
vue js 2 from beginner to professional,145,602,False,True,False,False,False,False,False,False,True,6.401917196727186,0.725
ultimate angularjs build a realworld app from scratch,100,1712,False,True,False,False,False,False,False,False,True,7.44600149832412,0.5
wordpress site migration,20,1894,False,True,False,False,False,False,False,False,True,7.546974117516527,0.1
introduction to html course,20,3258,False,False,True,False,False,False,False,False,True,8.089175678837561,0.1
create single page website using twitter bootstrap 3,20,7449,False,False,False,False,True,False,False,False,True,8.915969311373605,0.1
the allinone web development course,85,538,False,True,False,False,False,False,False,False,True,6.289715570908998,0.425
code a responsive website using html5 and css for beginners,50,1271,False,False,True,False,False,False,False,False,True,7.148345743900068,0.25
angularjs for the real world learn by creating a webapp,115,1407,False,True,False,False,False,False,False,False,True,7.249925536717988,0.5750000000000001
wordpress tutorial,200,2311,False,True,False,False,False,False,False,False,True,7.7458682297922685,1.0
create a real social network like facebook in php mysql,45,1002,False,True,False,False,False,False,False,False,True,6.910750787961936,0.225
advanced nodejs development,55,2565,False,False,False,True,False,False,False,False,True,7.850103545175582,0.275
aspnet mvc 5 project facebook clone,30,210,False,True,False,False,False,False,False,False,True,5.351858133476067,0.15
bootstrap for beginners a basic introduction,55,1186,False,False,True,False,False,False,False,False,True,7.079184394609668,0.275
jquery for beginners,20,1421,False,True,False,False,False,False,False,False,True,7.259819610363186,0.1
javascript basics for web developers,20,958,False,False,True,False,False,False,False,False,True,6.8658910748834385,0.1
learn php from scratch,50,1550,False,False,True,False,False,False,False,False,True,7.346655163176539,0.25
learn express,25,1309,False,False,False,False,True,False,False,False,True,7.177782416195197,0.125
build a web app with vuejs spring framework and mongodb,145,251,False,True,False,False,False,False,False,False,True,5.529429087511423,0.725
zend framework 2 learn the php framework zf2 from scratch,40,723,False,True,False,False,False,False,False,False,True,6.584791392385716,0.2
improved seo with rich snippets and microdata,0,11026,False,False,False,False,True,False,False,False,True,9.308102089758679,0.0
x theme for wordpress responsive web design without code,20,1318,False,True,False,False,False,False,False,False,True,7.1846291527173145,0.1
become a html and css developer build a responsive site,0,3894,False,False,True,False,False,False,False,False,True,8.267448958304849,0.0
how to make a wordpress website 2017,0,12293,False,True,False,False,False,False,False,False,True,9.416866617466955,0.0
install wordpress,20,1447,False,False,True,False,False,False,False,False,True,7.277938572945661,0.1
css specialist comprehensive css training,100,487,False,False,True,False,False,False,False,False,True,6.1903154058531475,0.5
introduction to laravel 4,0,9110,False,True,False,False,False,False,False,False,True,9.117237753713859,0.0
introduction to elm,0,1519,False,False,False,False,True,False,False,False,True,7.326465613840322,0.0
learn to freelance with people per hour urdu,20,948,False,True,False,False,False,False,False,False,True,6.855408798609928,0.1
learn wordpress 4 from scratch create awesome websites,75,2023,False,True,False,False,False,False,False,False,True,7.6128310304073565,0.375
amazon alexa development from beginner to intermediate,140,1858,False,True,False,False,False,False,False,False,True,7.527793987721444,0.7000000000000001
the build a saas app with flask course,40,2244,False,True,False,False,False,False,False,False,True,7.716460800176355,0.2
learn json with javascript objects and apis in 1 hour,95,3619,False,False,False,False,True,False,False,False,True,8.194229304819817,0.47500000000000003
1 hour javascript,200,22999,False,False,True,False,False,False,False,False,True,10.043249494911286,1.0
building an ecommerce store using java spring framework,95,2743,False,True,False,False,False,False,False,False,True,7.917171988845776,0.47500000000000003
typescript masterclass free ebook,150,1229,False,True,False,False,False,False,False,False,True,7.114769448366463,0.75
php mvc framework codeigniter tutorial for beginners project,100,3701,False,True,False,False,False,False,False,False,True,8.216628493133443,0.5
javascript become higly paid front end developer,105,710,False,False,True,False,False,False,False,False,True,6.566672429803241,0.525
object oriented programming oop in php build an oop site,20,6588,False,True,False,False,False,False,False,False,True,8.793156870913819,0.1
beginners introduction to web development,200,7331,False,False,True,False,False,False,False,False,True,8.900003608959596,1.0
django angularjs for a powerful web application,95,4463,False,False,False,False,True,False,False,False,True,8.403800504061147,0.47500000000000003
wordpress academy learn wordpress step by step,150,1873,False,False,True,False,False,False,False,False,True,7.535830462798367,0.75
web development essential skills complete html and css,95,1388,False,True,False,False,False,False,False,False,True,7.236339342754344,0.47500000000000003
bytesizedchunks closures in javascript,20,1292,False,True,False,False,False,False,False,False,True,7.164720378771857,0.1
laravel account activation project,50,1147,False,True,False,False,False,False,False,False,True,7.045776576879511,0.25
wordpress create an amazing website with ease,200,1109,False,True,False,False,False,False,False,False,True,7.01211529430638,1.0
mastering the google chrome developer tools,20,2002,False,True,False,False,False,False,False,False,True,7.602401335665818,0.1
kali linux web app testing,75,876,False,True,False,False,False,False,False,False,True,6.776506992372183,0.375
learn ruby programming the easy way lite,20,1186,False,True,False,False,False,False,False,False,True,7.079184394609668,0.1
web scraping with python ruby import io,75,973,False,True,False,False,False,False,False,False,True,6.881411303642535,0.375
sending email with php from basic to advanced,40,379,False,True,False,False,False,False,False,False,True,5.940171252720432,0.2
wordpress 2016 for beginners build awesome websites,20,2177,False,True,False,False,False,False,False,False,True,7.686162303492906,0.1
learn to make websites with googles material design lite,20,1063,False,True,False,False,False,False,False,False,True,6.96979066990159,0.1
joomla 3 develop a professional website in 3 simple steps,35,1309,False,True,False,False,False,False,False,False,True,7.177782416195197,0.17500000000000002
complete python web course build 8 python web apps,110,7489,False,True,False,False,False,False,False,False,True,8.921324076511265,0.55
web design for beginners real world coding in html css,100,9103,False,True,False,False,False,False,False,False,True,9.116469156366112,0.5
ethereum developer build a decentralised blockchain app,195,3169,False,True,False,False,False,False,False,False,True,8.061486866871327,0.975
the complete web development course build 15 projects,200,7501,False,True,False,False,False,False,False,False,True,8.922924930641832,1.0
angular 2 rails 5 bootcamp,150,1967,False,False,False,False,True,False,False,False,True,7.584773077612199,0.75
javascript from beginner to probuild real world js apps,195,28694,False,False,True,False,False,False,False,False,True,10.264478170542462,0.975
redux in angular 2 and 4,70,909,False,False,False,False,True,False,False,False,True,6.813444599510896,0.35000000000000003
the complete javascript developer mean stack zerotohero,75,4820,False,True,False,False,False,False,False,False,True,8.480736654405622,0.375
running a web development business the complete guide,150,24575,False,True,False,False,False,False,False,False,True,10.1095256359474,0.75
projects in javascript jquery,60,9109,False,True,False,False,False,False,False,False,True,9.117127990254003,0.3
learn to build beautiful html5 and css3 websites in 1 month,50,18818,False,True,False,False,False,False,False,False,True,9.842622276764853,0.25
full stack universal react with redux node js and mongodb,195,1121,False,False,False,False,True,False,False,False,True,7.022868086082641,0.975
creating an mp3 player with html5,20,14551,False,True,False,False,False,False,False,False,True,9.585483720197958,0.1
be a bootstrap developer from scratch,100,5800,False,False,True,False,False,False,False,False,True,8.665785595466064,0.5
create your first wordpress site in under an hour,20,4867,False,False,True,False,False,False,False,False,True,8.490438454107418,0.1
learn coding as rf or telecom engineer build real program,25,1006,False,False,True,False,False,False,False,False,True,6.914730892718563,0.125
creating facebook design using bootstrap handson project,80,4616,False,True,False,False,False,False,False,False,True,8.43750042250699,0.4
building html5 canvas projects from scratch,100,8968,False,False,True,False,False,False,False,False,True,9.101529466118004,0.5
learn how to become a web developer from scratch,200,7062,False,False,True,False,False,False,False,False,True,8.862625169408922,1.0
earn big profits with web development simple and easy,90,3073,False,False,True,False,False,False,False,False,True,8.03073492409854,0.45
bdd with ruby on rails using rspec 3 and capybara,175,2706,False,True,False,False,False,False,False,False,True,7.903596289614301,0.875
learn by example jquery,50,1702,False,True,False,False,False,False,False,False,True,7.440146680662688,0.25
professional python web development using flask,120,3420,False,False,True,False,False,False,False,False,True,8.137688184977605,0.6
javascript html css project make a quiz tutorial,95,7130,False,True,False,False,False,False,False,False,True,8.872206756028303,0.47500000000000003
voiceover audio secrets your way to top audio quality,195,918,False,False,True,False,False,False,False,False,True,6.823286122355687,0.975
jquery ui in depth,25,1520,False,True,False,False,False,False,False,False,True,7.327123292259293,0.125
codeless website development with adobe muse,50,461,False,True,False,False,False,False,False,False,True,6.135564891081739,0.25
learn to build a google map app using angular 2,30,116,False,False,True,False,False,False,False,False,True,4.762173934797756,0.15
learn reactivex from ground up,40,207,False,False,False,False,True,False,False,False,True,5.337538079701318,0.2
learn html in 59 minutes your intro to frontend dev,35,333,False,False,True,False,False,False,False,False,True,5.811140992976701,0.17500000000000002
wordpress theme customization 101 for beginners,40,305,False,False,True,False,False,False,False,False,True,5.723585101952381,0.2
supercharging development with atom text editor,20,644,False,True,False,False,False,False,False,False,True,6.4692503167957724,0.1
master wcf 40 from scratch using c,50,415,False,True,False,False,False,False,False,False,True,6.030685260261263,0.25
drupal 7 for beginners,35,926,False,True,False,False,False,False,False,False,True,6.831953565565855,0.17500000000000002
critical web dev skills tools for the nontech hustler,0,3118,False,True,False,False,False,False,False,False,True,8.045267716607803,0.0
install wordpress on computer using xampp,0,4290,False,False,True,False,False,False,False,False,True,8.364275084991524,0.0
java web services part 2,20,959,False,False,False,False,True,False,False,False,True,6.866933284461882,0.1
complete php course with bootstrap3 cms system admin panel,195,55332,False,True,False,False,False,False,False,False,True,10.92112475455604,0.975
learn to create wordpress themes by building 10 projects,60,2273,False,True,False,False,False,False,False,False,True,7.729295674310482,0.3
the complete nodejs course build a full business rating app,195,17784,False,True,False,False,False,False,False,False,True,9.786110684382555,0.975
master the mean stack learn by example,195,25799,False,False,False,False,True,False,False,False,True,10.158129770909708,0.975
first web application with spring boot,40,2865,False,False,True,False,False,False,False,False,True,7.960672608388117,0.2
html5 and css3 learn web design with html css bootstrap,200,346,False,False,True,False,False,False,False,False,True,5.849324779946859,1.0
backbone tutorial learn backbonejs from scratch,90,4957,False,True,False,False,False,False,False,False,True,8.508757712595136,0.45
angularjs custom directives with dan wahlin,75,4128,False,True,False,False,False,False,False,False,True,8.32579052588609,0.375
angular 2 with typescript essential training,195,29348,False,False,True,False,False,False,False,False,True,10.287013753125539,0.975
learn angular 2 from beginner to advanced,195,32696,False,False,True,False,False,False,False,False,True,10.395038609557421,0.975
create an ecommerce wordpress website 2016 new divi theme,30,3503,False,False,True,False,False,False,False,False,True,8.161660452056282,0.15
html5 and css3 landing pages for entrepreneurs 2016,195,2354,False,True,False,False,False,False,False,False,True,7.764296006450518,0.975
learning docker and kubernetes by lab,30,586,False,True,False,False,False,False,False,False,True,6.375024819828097,0.15
projects in expressjs learn expressjs building 10 projects,50,1949,False,True,False,False,False,False,False,False,True,7.575584651557793,0.25
php for beginners learn php from scratch,100,1825,False,True,False,False,False,False,False,False,True,7.509883061154913,0.5
bootstrap 40 new features build responsive website,40,2296,False,True,False,False,False,False,False,False,True,7.739359202689098,0.2
aspnet mvc 5 project cms and shopping cart with paypal,30,550,False,True,False,False,False,False,False,False,True,6.311734809152915,0.15
professional restful api design using python flask,120,578,False,False,False,False,True,False,False,False,True,6.361302477572996,0.6
html5 apis for javascript a course for web developers,50,7706,False,True,False,False,False,False,False,False,True,8.949884285777994,0.25
learn python django a handson course,50,1339,False,False,True,False,False,False,False,False,True,7.200424892944957,0.25
comprehensive javascript programming,20,6760,False,True,False,False,False,False,False,False,True,8.818926087090677,0.1
security for your wordpress site,85,1096,False,False,True,False,False,False,False,False,True,7.00033446027523,0.425
try django 19 build a blog and learn pythons 1 library,50,7407,False,True,False,False,False,False,False,False,True,8.910315776326016,0.25
accelerated es6 javascript training,110,5811,False,False,False,False,True,False,False,False,True,8.667680024690174,0.55
aws serverless apis apps a complete introduction,145,2145,False,True,False,False,False,False,False,False,True,7.671360923190644,0.725
python and django full stack web developer bootcamp,200,11832,False,True,False,False,False,False,False,False,True,9.37864751738456,1.0
the complete elixir and phoenix bootcamp,50,5279,False,True,False,False,False,False,False,False,True,8.571681376700306,0.25
build a realworld app with aspnet core and angular 2 4,190,5332,False,False,False,False,True,False,False,False,True,8.581669210600602,0.9500000000000001
rest apis with flask and python,110,5151,False,False,False,False,True,False,False,False,True,8.54714026778419,0.55
angular 4 formerly angular 2 the complete guide,190,73783,False,True,False,False,False,False,False,False,True,11.208897184915555,0.9500000000000001
build websites from scratch with html css,145,51257,False,False,True,False,False,False,False,False,True,10.844626982379674,0.725
php for beginners become a php master project included,200,28880,False,True,False,False,False,False,False,False,True,10.270939218446076,1.0
the professional ruby on rails developer,100,17334,False,True,False,False,False,False,False,False,True,9.760482858119124,0.5
the complete ruby on rails developer course,195,33677,False,True,False,False,False,False,False,False,True,10.424600084170255,0.975
docker technologies for devops and developers,30,19210,False,True,False,False,False,False,False,False,True,9.863238310628443,0.15
javascript programming javascript for beginners,55,2215,False,False,True,False,False,False,False,False,True,7.703459047867175,0.275
json in action build jsonbased applications,50,1322,False,True,False,False,False,False,False,False,True,7.187657164114956,0.25
learn ruby programming the easy way,35,3485,False,True,False,False,False,False,False,False,True,8.156510226079966,0.17500000000000002
learn oauth 20 get started as an api security expert,95,2185,False,True,False,False,False,False,False,False,True,7.689828668736484,0.47500000000000003
angularjs for net developers from scratch,50,2494,False,False,False,False,True,False,False,False,True,7.822044008185619,0.25
jekyll make fast secure static sites and blogs with jekyll,45,2091,False,False,True,False,False,False,False,False,True,7.645875825184813,0.225
html and css bootcamp for beginners,30,1777,False,False,True,False,False,False,False,False,True,7.48324441607385,0.15
hosting django amazon web services aws fundamentals,45,2573,False,True,False,False,False,False,False,False,True,7.853216388156072,0.225
angular advanced masterclass free ebook,150,228,False,False,False,False,True,False,False,False,True,5.43372200355424,0.75
learn responsive web development from scratch,0,59639,False,True,False,False,False,False,False,False,True,10.996081768878675,0.0
build wordpress plugin to extend beaver builder,50,1705,False,False,False,False,True,False,False,False,True,7.441906728051625,0.25
coding made easy a beginners guide to javascript,40,1950,False,False,True,False,False,False,False,False,True,7.576097340623111,0.2
the complete developers guide to mongodb,150,10945,False,True,False,False,False,False,False,False,True,9.300729371703863,0.75
electron for desktop apps the complete developers guide,50,2606,False,False,True,False,False,False,False,False,True,7.865955413933502,0.25
vue js 2 the complete guide incl vue router vuex,190,17671,False,True,False,False,False,False,False,False,True,9.779736745099953,0.9500000000000001
react js angular vue js quickstart comparison,160,2273,False,False,True,False,False,False,False,False,True,7.729295674310482,0.8
the complete javascript course build a realworld project,195,27801,False,True,False,False,False,False,False,False,True,10.232863239537037,0.975
angular angular 2 or 4 nodejs the mean stack guide,150,17297,False,True,False,False,False,False,False,False,True,9.758346166866458,0.75
angular 2 with typescript for beginners the pragmatic guide,150,40070,False,True,False,False,False,False,False,False,True,10.598408159645215,0.75
meteor and react for realtime apps,140,6527,False,True,False,False,False,False,False,False,True,8.783855896643942,0.7000000000000001
the web developer bootcamp,200,121584,False,True,False,False,False,False,False,False,True,11.708368885642159,1.0
angularjs jumpstart with dan wahlin,75,17802,False,True,False,False,False,False,False,False,True,9.787122261404862,0.375
the complete web developer course 20,200,114512,False,True,False,False,False,False,False,False,True,11.648443632649485,1.0
ultimate web designer developer course build 23 projects,200,33788,False,True,False,False,False,False,False,False,True,10.427890584715806,1.0
expressjs fundamentals,0,21245,False,False,True,False,False,False,False,False,True,9.963923921339958,0.0
rest wcf service in aspnet,0,7905,False,True,False,False,False,False,False,False,True,8.97537724385663,0.0
projects in nodejs learn by example,195,869,False,True,False,False,False,False,False,False,True,6.76849321164863,0.975
building data visualizations with d3 and angular 2,125,293,False,False,True,False,False,False,False,False,True,5.683579767338681,0.625
learn object oriented php by building a complete website,0,36322,False,True,False,False,False,False,False,False,True,10.500206428423052,0.0
web programming course aspnet mvc,100,2760,False,True,False,False,False,False,False,False,True,7.923348211930154,0.5
learn spring framework practically hands on recipies,145,522,False,True,False,False,False,False,False,False,True,6.259581464064923,0.725
onestop ruby on rails build web applications from scratch,145,1628,False,True,False,False,False,False,False,False,True,7.395721608602045,0.725
learn whats new in php 7,0,12336,False,False,False,False,True,False,False,False,True,9.420358156071465,0.0
dive into docker the docker course for developers,0,6437,False,False,True,False,False,False,False,False,True,8.769973211858753,0.0
basic concepts of web development http and java servlets,35,2797,False,False,True,False,False,False,False,False,True,7.936660155225426,0.17500000000000002
the most comprehensive web development course,200,333,False,True,False,False,False,False,False,False,True,5.811140992976701,1.0
learn and understand angularjs,175,59361,False,True,False,False,False,False,False,False,True,10.991409569996048,0.875
javascript understanding the weird parts,175,79612,False,True,False,False,False,False,False,False,True,11.284932675080688,0.875
webpack 2 the complete developers guide,75,8964,False,True,False,False,False,False,False,False,True,9.101083386039234,0.375
build responsive real world websites with html5 and css3,195,43977,False,True,False,False,False,False,False,False,True,10.691444787858716,0.975
es6 javascript the complete developers guide,80,13010,False,False,True,False,False,False,False,False,True,9.473550432503476,0.4
learn and understand nodejs,195,58208,False,True,False,False,False,False,False,False,True,10.971795260939382,0.975
understanding typescript,110,9132,False,True,False,False,False,False,False,False,True,9.11964950669168,0.55
advanced react and redux,140,21998,False,False,False,False,True,False,False,False,True,9.998752276761909,0.7000000000000001
modern react with redux,180,50815,False,True,False,False,False,False,False,False,True,10.835966544606807,0.9
angular styling animations for angular 2 and angular 4,120,4138,False,False,False,False,True,False,False,False,True,8.328209491748732,0.6
the complete aspnet mvc 5 course,190,20652,False,True,False,False,False,False,False,False,True,9.93561586628765,0.9500000000000001
